,date,close,pre_close,signal,pos,start_time,stock_num,cash,stock_value,net_value,equity_change,equity_curve,equity_curve_base
420,2017-11-05,7365.99,7437.543317,1.0,1.0,2017-09-21,,0.0003600000001142689,1850.774676122702,1850.7750361227022,-0.009620556165675143,7.844689335657316,11.849095150004029
421,2017-11-06,6989.071667,7365.99,1.0,1.0,2017-09-21,,0.0003600000001142689,1756.0703789837182,1756.0707389837185,-0.05117007485544289,7.443275995134036,11.242775946272026
422,2017-11-07,7092.127233,6989.071667,1.0,1.0,2017-09-21,,0.0003600000001142689,1781.964064935816,1781.9644249358162,0.014745240825026817,7.553028892209429,11.408553419126527
423,2017-11-08,7128.64,7092.127233,1.0,1.0,2017-09-21,,0.0003600000001142689,1791.1382430868543,1791.1386030868543,0.005148350900085141,7.591914535305005,11.467288667256504
424,2017-11-09,7158.03706,7128.64,1.0,1.0,2017-09-21,,0.0003600000001142689,1798.5245325334133,1798.5248925334135,0.004123795575523559,7.623222038875449,11.514577431030332
425,2017-11-10,6719.39785,7158.03706,1.0,1.0,2017-09-21,,0.0003600000001142689,1688.3122811154144,1688.3126411154144,-0.061279247162797645,7.156076731378314,10.808972653422353
426,2017-11-11,6569.22,6719.39785,1.0,1.0,2017-09-21,,0.0003600000001142689,1650.5786754908406,1650.5790354908409,-0.022349892256711468,6.996139187451249,10.567393227700483
427,2017-11-12,5716.301583,6569.22,1.0,1.0,2017-09-21,,0.0003600000001142689,1436.2748538752448,1436.2752138752448,-0.1298355407451709,6.087791672920035,9.195369714469564
428,2017-11-13,6550.227533,5716.301583,1.0,1.0,2017-09-21,,0.0003600000001142689,1645.8066384719612,1645.8069984719614,0.1458855396044707,6.975912446123578,10.536841523365245
429,2017-11-14,6493.63,6550.227533,1.0,1.0,2017-09-21,,0.0003600000001142689,1631.5859728442017,1631.586332844202,-0.008640542688761466,6.915636776839785,10.445797474463129
430,2017-11-15,7301.42992,6493.63,1.0,1.0,2017-09-21,,0.0003600000001142689,1834.5533452286259,1834.5537052286259,0.12439879416653898,7.775933652772424,11.745242371109152
431,2017-11-16,7815.0307,7301.42992,1.0,1.0,2017-09-21,,0.0003600000001142689,1963.6004003102737,1963.600760310274,0.07034247878045408,8.322912100740787,12.571431995495866
432,2017-11-17,7868.77,7815.0307,1.0,1.0,2017-09-21,,0.0003600000001142689,1977.1029078554322,1977.1032678554325,0.0068764016688529495,8.380143787400037,12.657878227298328
433,2017-11-18,7817.140383,7868.77,1.0,1.0,2017-09-21,,0.0003600000001142689,1964.1304781234455,1964.1308381234458,-0.006561331389663749,8.325158886917874,12.574825678436428
434,2017-11-19,8007.654067,7817.140383,1.0,1.0,2017-09-21,,0.0003600000001142689,2011.9988436523213,2011.9992036523213,0.024371271302175312,8.528053592784666,12.881290222794187
435,2017-11-20,8049.72,8007.654067,1.0,1.0,2017-09-21,,0.0003600000001142689,2022.5683072986033,2022.5686672986035,0.005253214627071401,8.572853288658731,12.948958417115751
436,2017-11-21,8059.8,8049.72,1.0,1.0,2017-09-21,,0.0003600000001142689,2025.1010026641027,2025.101362664103,0.0012522172455495806,8.583588363390357,12.965173329043685
437,2017-11-22,8268.035,8059.8,1.0,1.0,2017-09-21,,0.0003600000001142689,2077.4220164969224,2077.4223764969224,0.025836244445556655,8.805356050566946,13.300144775999367
438,2017-11-23,8236.72,8268.035,1.0,1.0,2017-09-21,,0.0003600000001142689,2069.553826479995,2069.554186479995,-0.003787477263143324,8.772005964731543,13.249770771334362
439,2017-11-24,8250.978333,8236.72,1.0,1.0,2017-09-21,,0.0003600000001142689,2073.1363675423813,2073.1367275423813,0.0017310689837406468,8.787190912182277,13.272707042548067
440,2017-11-25,8707.407267,8250.978333,1.0,1.0,2017-09-21,,0.0003600000001142689,2187.8184554215236,2187.8188154215236,0.05531814971755056,9.273282054659076,14.006928765382462
441,2017-11-26,8768.8,8707.407267,1.0,1.0,2017-09-21,,0.0003600000001142689,2203.243960416013,2203.244320416013,0.007050631837407284,9.338664552350913,14.105686479530291
442,2017-11-27,9718.29505,8768.8,1.0,1.0,2017-09-21,,0.0003600000001142689,2441.813574771159,2441.813934771159,0.10828105269328447,10.34986498082893,15.633065310061944
443,2017-11-28,9952.50882,9718.29505,1.0,1.0,2017-09-21,,0.0003600000001142689,2500.662000348064,2500.662360348064,0.02410029066462016,10.599299735206479,16.00982678355989
444,2017-11-29,9919.0,9952.50882,1.0,1.0,2017-09-21,,0.0003600000001142689,2492.2425923007063,2492.2429523007063,-0.0033668711861547518,10.563613258334595,15.955923751307017
445,2017-11-30,10147.372,9919.0,1.0,1.0,2017-09-21,,0.0003600000001142689,2549.6232178969253,2549.6235778969253,0.023023688578694967,10.806826600260264,16.32328802380762
446,2017-12-01,10883.912,10147.372,1.0,1.0,2017-09-21,,0.0003600000001142689,2734.685861201005,2734.686221201005,0.07258430025060014,11.591232546969728,17.508102630097333
447,2017-12-02,10879.88,10883.912,1.0,1.0,2017-09-21,,0.0003600000001142689,2733.6727830548048,2733.6731430548048,-0.0003704549861502926,11.586938517077076,17.501616665326157
448,2017-12-03,11332.622,10879.88,1.0,1.0,2017-09-21,,0.0003600000001142689,2847.428493884869,2847.428853884869,0.04161276966087657,12.069103120662943,18.229907504222645
449,2017-12-04,11584.83,11332.622,1.0,1.0,2017-09-21,,0.0003600000001142689,2910.79813999022,2910.79849999022,0.022255041076405746,12.337701506368674,18.635614895841723
450,2017-12-05,11591.22,11584.83,1.0,1.0,2017-09-21,,0.0003600000001142689,2912.403687945135,2912.404047945135,0.0005515833387026436,12.344506776957473,18.64589399179604
451,2017-12-06,13540.98,11591.22,1.0,1.0,2017-09-21,,0.0003600000001142689,3402.2993343574976,3402.2996943574976,0.16821005545504986,14.42097694647473,21.782321241856366
452,2017-12-07,16501.97167,13540.98,1.0,1.0,2017-09-21,,0.0003600000001142689,4146.2765049817135,4146.2768649817135,0.21866891145952128,17.574396277543208,26.545438220863847
453,2017-12-08,16860.88,16501.97167,1.0,1.0,2017-09-21,,0.0003600000001142689,4236.455618476776,4236.455978476776,0.02174941916124551,17.956629188689327,27.122786133676527
454,2017-12-09,15142.83415,16860.88,1.0,1.0,2017-09-21,,0.0003600000001142689,3804.7803444677556,3804.7807044677556,-0.1018953758051866,16.126931709313446,24.35909941285291
455,2017-12-10,14869.805,15142.83415,1.0,1.0,2017-09-21,,0.0003600000001142689,3736.1791874388555,3736.1795474388555,-0.01803025255787949,15.83615905761085,23.919898656800466
456,2017-12-11,15068.95,14869.805,1.0,1.0,2017-09-21,,0.0003600000001142689,3786.21625277243,3786.21661277243,0.013392575142132657,16.048246007752667,24.24024772782114
457,2017-12-12,17276.39333,15068.95,1.0,1.0,2017-09-21,,0.0003600000001142689,4340.857273753991,4340.857633753991,0.14648951122092013,18.399145721381437,27.791190106973396
458,2017-12-13,16808.36667,17276.39333,1.0,1.0,2017-09-21,,0.0003600000001142689,4223.261147492851,4223.261507492851,-0.027090528228045696,17.900703144844428,27.038312024451077
459,2017-12-14,16252.31,16808.36667,1.0,1.0,2017-09-21,,0.0003600000001142689,4083.5466483793416,4083.5470083793416,-0.033082133054188056,17.30850970164316,26.143826912249676
460,2017-12-15,17771.9,16252.31,1.0,1.0,2017-09-21,,0.0003600000001142689,4465.358012512242,4465.358372512242,0.09349993115040234,18.926854167062867,28.588273144052142
461,2017-12-16,19498.68333,17771.9,1.0,1.0,2017-09-21,,0.0003600000001142689,4899.228661035363,4899.229021035363,0.0971636792231354,20.765856954054428,31.36601516930751
462,2017-12-17,19279.9,19498.68333,1.0,1.0,2017-09-21,,0.0003600000001142689,4844.257279493739,4844.257639493739,-0.0112204147439523,20.532855426516353,31.01407544438191
463,2017-12-18,18961.85667,19279.9,1.0,1.0,2017-09-21,,0.0003600000001142689,4764.345883866846,4764.346243866846,-0.016496107675074922,20.194143232523793,30.502463878388184
464,2017-12-19,17737.11167,18961.85667,1.0,1.0,2017-09-21,,0.0003600000001142689,4456.617115472115,4456.617475472115,-0.06458992538396435,18.889805027941993,28.532311863588852
465,2017-12-20,17382.94,17737.11167,0.0,1.0,2017-09-21,0.25125946086306145,4365.007915735376,0.0,4365.007915735376,-0.020555849866166653,18.50150903178646,27.96258344727742
466,2017-12-21,16047.51,17382.94,0.0,0.0,,,,,,0.0,18.50150903178646,25.814381082602765
467,2017-12-22,15190.945,16047.51,0.0,0.0,,,,,,0.0,18.50150903178646,24.43649159494894
468,2017-12-23,13776.61,15190.945,0.0,0.0,,,,,,0.0,18.50150903178646,22.161360894393965
469,2017-12-24,13949.175,13776.61,0.0,0.0,,,,,,0.0,18.50150903178646,22.438952786938003
470,2017-12-25,14119.02833,13949.175,0.0,0.0,,,,,,0.0,18.50150903178646,22.712182626880093
471,2017-12-26,13740.94,14119.02833,0.0,0.0,,,,,,0.0,18.50150903178646,22.103981339982322
472,2017-12-27,15589.32167,13740.94,0.0,0.0,,,,,,0.0,18.50150903178646,25.077329156277663
473,2017-12-28,14380.58167,15589.32167,0.0,0.0,,,,,,0.0,18.50150903178646,23.132923140030577
474,2017-12-29,14214.01,14380.58167,0.0,0.0,,,,,,0.0,18.50150903178646,22.864972251266806
475,2017-12-30,13215.574,14214.01,0.0,0.0,,,,,,0.0,18.50150903178646,21.258865921338387
476,2017-12-31,14165.575,13215.574,0.0,0.0,,,,,,0.0,18.50150903178646,22.787058634279756
477,2018-01-01,13796.0,14165.575,0.0,0.0,,,,,,0.0,18.50150903178646,22.192552079144228
478,2018-01-02,15005.85667,13796.0,0.0,0.0,,,,,,0.0,18.50150903178646,24.13875439556022
479,2018-01-03,15053.26167,15005.85667,0.0,0.0,,,,,,0.0,18.50150903178646,24.215011131665744
480,2018-01-04,15039.24,15053.26167,0.0,0.0,,,,,,0.0,18.50150903178646,24.192455561811325
481,2018-01-05,17174.12,15039.24,0.0,0.0,,,,,,0.0,18.50150903178646,27.626670956325924
482,2018-01-06,17319.198,17174.12,0.0,0.0,,,,,,0.0,18.50150903178646,27.860046650044257
483,2018-01-07,17155.95,17319.198,0.0,0.0,,,,,,0.0,18.50150903178646,27.597442290678057
484,2018-01-08,15265.90667,17155.95,0.0,0.0,,,,,,0.0,18.50150903178646,24.557076602589902
485,2018-01-09,14714.25333,15265.90667,0.0,0.0,,,,,,0.0,18.50150903178646,23.669674784846794
486,2018-01-10,14437.42,14714.25333,0.0,0.0,,,,,,0.0,18.50150903178646,23.22435454033622
487,2018-01-11,13296.794,14437.42,0.0,0.0,,,,,,0.0,18.50150903178646,21.3895182176466
488,2018-01-12,13912.882,13296.794,0.0,0.0,,,,,,0.0,18.50150903178646,22.380571060886368
489,2018-01-13,13791.19,13912.882,0.0,0.0,,,,,,0.0,18.50150903178646,22.18481460628973
490,2018-01-14,13852.92,13791.19,0.0,0.0,,,,,,0.0,18.50150903178646,22.28411485562617
491,2018-01-15,14012.196,13852.92,0.0,0.0,,,,,,0.0,18.50150903178646,22.540329767554105
492,2018-01-16,13554.14,14012.196,0.0,0.0,,,,,,0.0,18.50150903178646,21.80349071020672
493,2018-01-17,11116.94667,13554.14,0.0,0.0,,,,,,0.0,18.50150903178646,17.88296737714149
494,2018-01-18,11345.42333,11116.94667,0.0,0.0,,,,,,0.0,18.50150903178646,18.250500008043122
495,2018-01-19,11174.82,11345.42333,0.0,0.0,,,,,,0.0,18.50150903178646,17.976063701439728
496,2018-01-20,12950.79333,11174.82,0.0,0.0,,,,,,0.0,18.50150903178646,20.83293385345453
497,2018-01-21,11505.228,12950.79333,0.0,0.0,,,,,,0.0,18.50150903178646,18.5075653502775
498,2018-01-22,11513.42,11505.228,0.0,0.0,,,,,,0.0,18.50150903178646,18.520743183463377
499,2018-01-23,11223.064,11513.42,0.0,0.0,,,,,,0.0,18.50150903178646,18.053670071583703
500,2018-01-24,11282.25833,11223.064,0.0,0.0,,,,,,0.0,18.50150903178646,18.14889138582805
501,2018-01-25,11392.03,11282.25833,0.0,0.0,,,,,,0.0,18.50150903178646,18.32547253277569
502,2018-01-26,10969.815,11392.03,0.0,0.0,,,,,,0.0,18.50150903178646,17.64628810423873
503,2018-01-27,11524.77667,10969.815,1.0,0.0,,,,,,0.0,18.50150903178646,18.539011775114624
504,2018-01-28,11431.37,11524.77667,1.0,1.0,2018-01-28,0.08671751554210377,0.00036000000022795575,991.3000056425388,991.3003656425391,-0.008699634357460906,18.340552668148657,18.388755730716653
505,2018-01-29,11212.655,11431.37,1.0,1.0,2018-01-28,,0.00036000000022795575,972.3335842307475,972.3339442307478,-0.019132870388378853,17.989645251097734,18.036925922947006
506,2018-01-30,10184.06167,11212.655,1.0,1.0,2018-01-28,,0.00036000000022795575,883.1365261499682,883.1368861499684,-0.09173500381224142,16.33936507540741,16.382307842033306
507,2018-01-31,10082.52,10184.06167,1.0,1.0,2018-01-28,,0.00036000000022795575,874.3310848035721,874.3314448035724,-0.009970641566998006,16.1764511228082,16.218965655915717
508,2018-02-01,9083.258333,10082.52,1.0,1.0,2018-01-28,,0.00036000000022795575,787.6775956648711,787.6779556648713,-0.09910828399654392,14.573230810872712,14.611531139708847
509,2018-02-02,8901.901667,9083.258333,1.0,1.0,2018-01-28,,0.00036000000022795575,771.9507961623519,771.9511561623522,-0.019966027218883298,14.282261287835759,14.31979677792971
510,2018-02-03,8852.73,8901.901667,1.0,1.0,2018-01-28,,0.00036000000022795575,767.6867513650483,767.6871113650485,-0.005523723571452033,14.203370024506503,14.240698142041348
511,2018-02-04,8400.648333,8852.73,1.0,1.0,2018-01-28,,0.00036000000022795575,728.4833523806756,728.4837123806758,-0.0510668974429751,13.478047984120403,13.513469529478007
512,2018-02-05,6838.816667,8400.648333,1.0,1.0,2018-01-28,,0.00036000000022795575,593.0451906101708,593.0455506101711,-0.18591789969866934,10.972237610874853,11.001072415346261
513,2018-02-06,6925.46,6838.816667,1.0,1.0,2018-01-28,,0.00036000000022795575,600.558685186218,600.5590451862182,0.012669338077516468,11.111248598633868,11.140448805598009
514,2018-02-07,8099.958333,6925.46,1.0,1.0,2018-01-28,,0.00036000000022795575,702.4082626323204,702.4086226323207,0.1695912804285904,12.995619475636566,13.029772915627769
515,2018-02-08,8240.536667,8099.958333,1.0,1.0,2018-01-28,,0.00036000000022795575,714.5988664958485,714.5992264958487,0.01735543025916031,13.221164043120561,13.255910346658093
516,2018-02-09,8245.08,8240.536667,1.0,1.0,2018-01-28,,0.00036000000022795575,714.992853045889,714.9932130458892,0.0005513391778668719,13.228453388834538,13.263218853052363
517,2018-02-10,8319.876566,8245.08,1.0,1.0,2018-01-28,,0.00036000000022795575,721.4790254204901,721.4793854204903,0.00907165586505343,13.348457365604945,13.383538270731123
518,2018-02-11,8343.455,8319.876566,1.0,1.0,2018-01-28,,0.00036000000022795575,723.5236886373434,723.5240486373436,0.002833987024676521,13.386286720578518,13.421467063460149
519,2018-02-12,8068.02,8343.455,1.0,1.0,2018-01-28,,0.00036000000022795575,699.638649744004,699.6390097440043,-0.03301208707343384,12.944377457768828,12.978396203651576
520,2018-02-13,8597.7675,8068.02,1.0,1.0,2018-01-28,,0.00036000000022795575,745.5770368086447,745.577396808645,0.0656601281873197,13.794306940950982,13.830559800530846
521,2018-02-14,9334.633333,8597.7675,1.0,1.0,2018-01-28,,0.00036000000022795575,809.4762111342674,809.4765711342676,0.08570428046656908,14.976538091860185,15.015898549022763
522,2018-02-15,9471.64,9334.633333,1.0,1.0,2018-01-28,,0.00036000000022795575,821.3570889092117,821.3574489092119,0.014677234893032631,15.196352259318868,15.236290517172044
523,2018-02-16,10127.16167,9471.64,1.0,1.0,2018-01-28,,0.00036000000022795575,878.2022995156226,878.2026595156228,0.06920885746139271,16.24807443676718,16.29077723799566
524,2018-02-17,10841.99167,10127.16167,1.0,1.0,2018-01-28,,0.00036000000022795575,940.1905811505845,940.1909411505848,0.07058539502619121,17.39495118930135,17.44066865599614
525,2018-02-18,11085.83,10841.99167,1.0,1.0,2018-01-28,,0.00036000000022795575,961.3356353221202,961.3359953221204,0.02249017007721732,17.78616660003363,17.83291241052039
526,2018-02-19,11110.965,11085.83,1.0,1.0,2018-01-28,,0.00036000000022795575,963.515280075271,963.5156400752712,0.0022673079586710276,17.826493317120136,17.873345129896244
527,2018-02-20,11390.39167,11110.965,1.0,1.0,2018-01-28,,0.00036000000022795575,987.7464666738744,987.7468266738746,0.025148721609449254,18.274806834825096,18.322837078742058
528,2018-02-21,11245.98,11390.39167,1.0,1.0,2018-01-28,,0.00036000000022795575,975.2234454361881,975.2238054361883,-0.012678371521431364,18.04311204429079,18.090533258264294
529,2018-02-22,9931.071667,11245.98,1.0,1.0,2018-01-28,,0.00036000000022795575,861.1978616328189,861.1982216328191,-0.11692247786380583,15.933466675698032,15.975342503016165
530,2018-02-23,10162.11667,9931.071667,1.0,1.0,2018-01-28,,0.00036000000022795575,881.2335102713968,881.233870271397,0.023264851384145357,16.30415640994238,16.347006627523523
531,2018-02-24,10171.3,10162.11667,1.0,1.0,2018-01-28,,0.00036000000022795575,882.0298658334,882.0302258334002,0.0009036824262758092,16.3188901895653,16.361779136169865
532,2018-02-25,9696.593333,10171.3,1.0,1.0,2018-01-28,,0.00036000000022795575,840.8644830598874,840.8648430598877,-0.046671170179703014,15.55726848838421,15.598155445990505
533,2018-02-26,10348.60333,9696.593333,1.0,1.0,2018-01-28,,0.00036000000022795575,897.4051701083418,897.4055301083421,0.06724111195171889,16.603356520474602,16.646993211614248
534,2018-02-27,10319.46,10348.60333,1.0,1.0,2018-01-28,,0.00036000000022795575,894.8779329361181,894.8782929361183,-0.002816159570488308,16.556598819107236,16.60011260355505
535,2018-02-28,10370.165,10319.46,1.0,1.0,2018-01-28,,0.00036000000022795575,899.2749445616806,899.2753045616809,0.00491353032057118,16.637950169410452,16.68167779297032
536,2018-03-01,11009.38167,10370.165,1.0,1.0,2018-01-28,,0.00036000000022795575,954.7062260771775,954.7065860771777,0.06163994633713954,17.663512525012912,17.70993592857717
537,2018-03-02,10931.12,11009.38167,1.0,1.0,2018-01-28,,0.00036000000022795575,947.9195684926015,947.9199284926017,-0.007108631786507225,17.537949118416236,17.584042467626475
538,2018-03-03,11326.94833,10931.12,1.0,1.0,2018-01-28,,0.00036000000022795575,982.2448178513813,982.2451778513815,0.036211127466604154,18.173018029446023,18.220780712619636
539,2018-03-04,11430.18167,11326.94833,1.0,1.0,2018-01-28,,0.00036000000022795575,991.1969566172946,991.1973166172949,0.009113955423528441,18.338646105677373,18.3868441566798
540,2018-03-05,11516.83,11430.18167,1.0,1.0,2018-01-28,,0.00036000000022795575,998.7108845207669,998.7112445207671,0.007580658035995613,18.477665110647656,18.52622858521676
541,2018-03-06,10763.19833,11516.83,1.0,1.0,2018-01-28,,0.00036000000022795575,933.3578184645203,933.3581784645205,-0.06543739886257749,17.268534768753074,17.313919938872353
542,2018-03-07,10118.058,10763.19833,0.0,1.0,2018-01-28,0.08671751554210377,876.8867641597851,0.0,876.8867641597851,-0.06050347616564222,16.22372838695626,16.276132872194964
543,2018-03-08,9920.46,10118.058,0.0,0.0,,,,,,0.0,16.22372838695626,15.958272339741008
544,2018-03-09,9089.278333,9920.46,0.0,0.0,,,,,,0.0,16.22372838695626,14.621215045443575
545,2018-03-10,8746.002,9089.278333,0.0,0.0,,,,,,0.0,16.22372838695626,14.069013110271051
546,2018-03-11,8777.37,8746.002,0.0,0.0,,,,,,0.0,16.22372838695626,14.119472371913456
547,2018-03-12,9182.843333,8777.37,0.0,0.0,,,,,,0.0,16.22372838695626,14.771725782996864
548,2018-03-13,9154.7,9182.843333,0.0,0.0,,,,,,0.0,16.22372838695626,14.726453792326874
549,2018-03-14,9153.54,9154.7,0.0,0.0,,,,,,0.0,16.22372838695626,14.72458779055739
550,2018-03-15,8358.121667,9153.54,0.0,0.0,,,,,,0.0,16.22372838695626,13.445060189817422
551,2018-03-16,8530.402,8358.121667,0.0,0.0,,,,,,0.0,16.22372838695626,13.72219416070136
552,2018-03-17,8297.89,8530.402,0.0,0.0,,,,,,0.0,16.22372838695626,13.348170192230354
553,2018-03-18,8171.415,8297.89,0.0,0.0,,,,,,0.0,16.22372838695626,13.144719697579024
554,2018-03-19,8412.033333,8171.415,0.0,0.0,,,,,,0.0,16.22372838695626,13.531783693396607
555,2018-03-20,8605.64,8412.033333,1.0,0.0,,,,,,0.0,16.22372838695626,13.843223678919006
556,2018-03-21,8947.753333,8605.64,1.0,1.0,2018-03-21,0.11613314059151905,0.0003600000001142689,1039.1306957995223,1039.1310557995225,0.039131055799522585,16.858580007742543,14.393554786455404
557,2018-03-22,8690.408333,8947.753333,1.0,1.0,2018-03-21,,0.0003600000001142689,1009.2444127339977,1009.2447727339978,-0.02876084099183218,16.37371306879178,13.979583902517495
558,2018-03-23,8725.37,8690.408333,1.0,1.0,2018-03-21,,0.0003600000001142689,1013.3046209230228,1013.3049809230229,0.004023016317464823,16.439584783645017,14.035824016729675
559,2018-03-24,8662.378333,8725.37,1.0,1.0,2018-03-21,,0.0003600000001142689,1005.9892008032176,1005.9895608032177,-0.007219366585113907,16.320901394584823,13.934494221829008
560,2018-03-25,8617.296667,8662.378333,1.0,1.0,2018-03-21,,0.0003600000001142689,1000.7537253475397,1000.7540853475398,-0.005204303960667067,16.23596246281533,13.861974852408917
561,2018-03-26,8457.96,8617.296667,0.0,1.0,2018-03-21,0.11613314059151905,981.660468122766,0.0,981.660468122766,-0.019079229857096203,15.92619280303609,13.605662350197058
562,2018-03-27,7876.195,8457.96,0.0,0.0,,,,,,0.0,15.92619280303609,12.669822247245236
563,2018-03-28,7960.38,7876.195,0.0,0.0,,,,,,0.0,15.92619280303609,12.805244108421139
564,2018-03-29,7950.61,7960.38,0.0,0.0,,,,,,0.0,15.92619280303609,12.789527869379878
565,2018-03-30,6882.531667,7950.61,0.0,0.0,,,,,,0.0,15.92619280303609,11.071393335478165
566,2018-03-31,6935.48,6882.531667,0.0,0.0,,,,,,0.0,15.92619280303609,11.156567200193036
567,2018-04-01,6937.56,6935.48,0.0,0.0,,,,,,0.0,15.92619280303609,11.159913134400389
568,2018-04-02,7035.848333,6937.56,0.0,0.0,,,,,,0.0,15.92619280303609,11.31802193034666
569,2018-04-03,7410.435,7035.848333,0.0,0.0,,,,,,0.0,15.92619280303609,11.920590364352936
570,2018-04-04,7426.48,7410.435,1.0,0.0,,,,,,0.0,15.92619280303609,11.946400707793778
571,2018-04-05,6826.51,7426.48,1.0,1.0,2018-04-05,0.13457250271999655,0.00036000000022795575,918.6605355430836,918.6608955430838,-0.08133910445691617,14.63077054302895,10.981275637416557
572,2018-04-06,6603.876667,6826.51,1.0,1.0,2018-04-05,,0.00036000000022795575,888.7002107323792,888.7005707323794,-0.03261304030252943,14.153616633652087,10.623142712137058
573,2018-04-07,6634.68,6603.876667,1.0,1.0,2018-04-05,,0.00036000000022795575,892.8454923463066,892.8458523463069,0.004664430012137011,14.219635187858374,10.672693637899142
574,2018-04-08,7017.656667,6634.68,1.0,1.0,2018-04-05,,0.00036000000022795575,944.3836209078594,944.3839809078596,0.057723433923241974,15.040441360037324,11.288758412289877
575,2018-04-09,6699.273333,7017.656667,1.0,1.0,2018-04-05,,0.00036000000022795575,901.5379788271428,901.538338827143,-0.045368878493182496,14.358073403489954,10.776599908308537
576,2018-04-10,6784.41,6699.273333,1.0,1.0,2018-04-05,,0.00036000000022795575,912.9950331785717,912.9953931785719,0.012708338467706248,14.540540660045675,10.91355264216199
577,2018-04-11,6926.266667,6784.41,1.0,1.0,2018-04-05,,0.00036000000022795575,932.0850398842788,932.085399884279,0.02090920375758487,14.844571787452018,11.141746428054374
578,2018-04-12,7847.845,6926.266667,1.0,1.0,2018-04-05,,0.00036000000022795575,1056.1041426086113,1056.1045026086115,0.13305551480554234,16.819723928699275,12.624217807447923
579,2018-04-13,7941.46,7847.845,1.0,1.0,2018-04-05,,0.00036000000022795575,1068.7021474507437,1068.702507450744,0.011928748349254281,17.02036218274866,12.774808976111963
580,2018-04-14,8036.511051,7941.46,1.0,1.0,2018-04-05,,0.00036000000022795575,1081.4934052699798,1081.49376526998,0.011968960239223225,17.22407822097116,12.92771020831658
581,2018-04-15,8340.748333,8036.511051,1.0,1.0,2018-04-05,,0.00036000000022795575,1122.435377729449,1122.4357377294493,0.03785687331193133,17.876127968097258,13.417113058795145
582,2018-04-16,8368.1,8340.748333,1.0,1.0,2018-04-05,,0.00036000000022795575,1126.1161600112032,1126.1165200112034,0.0032792810831201447,17.934748816382474,13.461111557950622
583,2018-04-17,7895.416926,8368.1,1.0,1.0,2018-04-05,,0.00036000000022795575,1062.5060157496418,1062.506375749642,-0.05648628994531446,16.921681394643908,12.700743064425325
584,2018-04-18,8164.937426,7895.416926,1.0,1.0,2018-04-05,,0.00036000000022795575,1098.7760639689866,1098.7764239689868,0.03413631112919657,17.49932517556061,13.134299728142853
585,2018-04-19,8175.96,8164.937426,1.0,1.0,2018-04-05,,0.00036000000022795575,1100.2593993385829,1100.259759338583,0.001349988348164688,17.52294906064836,13.152030885546537
586,2018-04-20,8852.718333,8175.96,1.0,1.0,2018-04-05,,0.00036000000022795575,1191.3324619470059,1191.332821947006,0.08277414659168425,18.973396214913084,14.240679374245968
587,2018-04-21,8807.205,8852.718333,1.0,1.0,2018-04-05,,0.00036000000022795575,1185.207618818067,1185.2079788180672,-0.005141168795239737,18.875850782353254,14.167465615700161
588,2018-04-22,8930.6,8807.205,1.0,1.0,2018-04-05,,0.00036000000022795575,1201.8131927912011,1201.8135527912013,0.014010683584575467,19.140314355054468,14.365961553929068
589,2018-04-23,8933.861667,8930.6,1.0,1.0,2018-04-05,,0.00036000000022795575,1202.25212348243,1202.2524834824303,0.0003652236157676292,19.14730484987015,14.371208343923435
590,2018-04-24,9555.542,8933.861667,1.0,1.0,2018-04-05,,0.00036000000022795575,1285.913201786041,1285.9135617860413,0.0695869457148297,20.47970731304336,15.371257138261084
591,2018-04-25,9658.11,9555.542,1.0,1.0,2018-04-05,,0.00036000000022795575,1299.7160342450256,1299.7163942450259,0.010733872687222812,20.699533884013153,15.536250301616672
592,2018-04-26,9258.398333,9658.11,1.0,1.0,2018-04-05,,0.00036000000022795575,1245.9258348504538,1245.926194850454,-0.0413861051785972,19.842860797541448,14.893265234456692
593,2018-04-27,9010.32,9258.398333,1.0,1.0,2018-04-05,,0.00036000000022795575,1212.5413127080392,1212.5416727080394,-0.026794943617363898,19.311172461264125,14.494200916914666
594,2018-04-28,8928.55,9010.32,1.0,1.0,2018-04-05,,0.00036000000022795575,1201.537319160625,1201.5376791606252,-0.009075146689876967,19.13592073842464,14.362663878388163
595,2018-04-29,9334.281667,8928.55,1.0,1.0,2018-04-05,,0.00036000000022795575,1256.1376450215714,1256.1380050215716,0.04544204214976366,20.00549605519467,15.015332851282878
596,2018-04-30,9259.57,9334.281667,1.0,1.0,2018-04-05,,0.00036000000022795575,1246.0835090109983,1246.0838690109986,-0.008004005905704936,19.845371946622333,14.895150004021557
597,2018-05-01,9239.55,9259.57,1.0,1.0,2018-04-05,,0.00036000000022795575,1243.389367506544,1243.3897275065442,-0.002162086815707398,19.80246452958373,14.8629453872758
598,2018-05-02,9221.426,9239.55,1.0,1.0,2018-04-05,,0.00036000000022795575,1240.9503754672469,1240.9507354672471,-0.001961566824416505,19.763620672120815,14.833790718249823
599,2018-05-03,9639.268333,9221.426,1.0,1.0,2018-04-05,,0.00036000000022795575,1297.1804639614188,1297.180823961419,0.045312103766149914,20.65915190281078,15.505941177511467
600,2018-05-04,9753.35,9639.268333,1.0,1.0,2018-04-05,,0.00036000000022795575,1312.5327194040783,1312.5330794040785,0.011835092809787007,20.903654882952033,15.689455481380204
601,2018-05-05,9803.306667,9753.35,1.0,1.0,2018-04-05,,0.00036000000022795575,1319.255513109818,1319.2558731098181,0.005121999446133563,21.01072339168468,15.7698168857074
