Date,USD (PM)
6/16/20,1719.8493944000184
6/17/20,1724.3500911786944
6/18/20,1719.5003638172377
6/19/20,1734.750557735382
6/22/20,1761.8494484304483
6/23/20,1768.9003508506528
6/24/20,1766.0509159347082
6/25/20,1756.549147156125
6/26/20,1747.6000251344444
6/29/20,1771.599874616935
6/30/20,1768.1008812353236
7/1/20,1771.0490035230061
7/2/20,1777.449142233354
7/3/20,1772.8992479720955
7/6/20,1787.8996454363416
7/7/20,1789.550264578292
7/8/20,1811.1004622336009
7/9/20,1812.0994379979165
7/10/20,1803.099245906703
7/13/20,1807.499030442724
7/14/20,1801.9006922577344
7/15/20,1804.5992946070107
7/16/20,1807.7004401681854
7/17/20,1807.3503674786564
7/20/20,1815.6498787952216
7/21/20,1842.54986179665
7/22/20,1852.3993890638033
7/23/20,1878.2990993762444
7/24/20,1902.099611947234
7/27/20,1936.649745091994
7/28/20,1940.8999535114447
7/29/20,1950.899951392091
7/30/20,1957.650705349716
7/31/20,1964.9002811769008
8/3/20,1958.5507936351357
8/4/20,1977.9009610849546
8/5/20,2048.1508452917474
8/6/20,2067.149090996985
8/7/20,2031.1505168813428
8/10/20,2044.4997839534385
8/11/20,1939.6494467257355
8/12/20,1931.9006369929848
8/13/20,1944.2508257451746
8/14/20,1944.750243162694
8/17/20,1972.8501143400708
8/18/20,2008.7508934844316
8/19/20,1980.9997173341242
8/20/20,1927.1492146232592
8/21/20,1924.3504125865375
8/24/20,1943.9508071727219
8/25/20,1911.1490841680616
8/26/20,1932.9500922184584
8/27/20,1923.8509119651628
8/28/20,1957.349831060733
9/1/20,1972.349714241555
9/2/20,1947.0505822645293
9/3/20,1940.4509680976066
9/4/20,1926.3008780993277
9/7/20,1928.4493535522574
9/8/20,1910.9494028467184
9/9/20,1947.1991321824848
9/10/20,1966.2498064182773
9/11/20,1947.3993624729371
9/14/20,1958.6996579508407
9/15/20,1949.350341134228
9/16/20,1961.8000830453432
9/17/20,1936.2493986155255
9/18/20,1950.8496223657112
9/21/20,1909.3492149176855
9/22/20,1905.9990192982657
9/23/20,1873.3993667206469
9/24/20,1861.7499273001335
9/25/20,1859.699518162571
9/28/20,1864.3003901204165
9/29/20,1883.9490944932018
9/30/20,1886.8993747071152
10/1/20,1901.999000915248
10/2/20,1903.0504642351716
10/5/20,1909.5990344221973
10/6/20,1913.400753906572
10/7/20,1884.49907125585
10/8/20,1887.4497160643882
10/9/20,1923.2501818216483
10/12/20,1925.4991188446909
10/13/20,1891.3003461583633
10/14/20,1910.0508168789124
10/15/20,1891.9009025674488
10/16/20,1905.0509700696234
10/19/20,1905.5990315575782
10/20/20,1898.399661877271
10/21/20,1924.1506441342196
10/22/20,1900.9507130273955
10/23/20,1903.650638639406
10/26/20,1898.449799214825
10/27/20,1905.699086017169
10/28/20,1869.950487507697
10/29/20,1870.2994811587675
10/30/20,1881.8491166653394
11/2/20,1889.90015764082
11/3/20,1908.3009828639272
11/4/20,1900.150702218992
11/5/20,1938.4508134552543
11/6/20,1940.8003137479668
11/9/20,1867.3002006475674
11/10/20,1878.7003695387798
11/11/20,1860.9493605558241
11/12/20,1874.8494334744942
11/13/20,1890.9006485882628
11/16/20,1885.600500755411
11/17/20,1889.0502807140974
11/18/20,1876.1009758843488
11/19/20,1857.350226881507
11/20/20,1875.7008790831587
11/23/20,1840.200622219731
11/24/20,1799.6006925693089
11/25/20,1810.200453575274
11/26/20,1807.4007592291334
11/27/20,1779.3002977285707
11/30/20,1762.5502501316403
12/1/20,1810.7504558917185
12/2/20,1822.5996198592295
12/3/20,1832.3502616777844
12/4/20,1842.9990056335077
12/7/20,1859.950971214321
12/8/20,1868.1494044130861
12/9/20,1841.750772144562
12/10/20,1844.3500819162814
12/11/20,1842.0007850783616
12/14/20,1831.1501623039367
12/15/20,1850.6490197659411
12/16/20,1851.9502229787593
12/17/20,1890.7506112729502
12/18/20,1879.7500905830336
12/21/20,1879.9991473604528
12/22/20,1877.0992588217184
12/23/20,1875.0001390545972
12/24/20,
12/29/20,1874.2993136732107
12/30/20,1887.5990775726002
12/31/20,
1/4/21,1943.2007288318403
1/5/21,1940.3504696168493
1/6/21,1931.9494003165319
1/7/21,1920.1009759250126
1/8/21,1862.8993486727907
1/11/21,1847.2490251656498
1/12/21,1841.2502364464206
1/13/21,1858.8503809501356
1/14/21,1841.7492553976206
1/15/21,1838.9995828410797
1/18/21,1833.0490812984674
1/19/21,1834.699727011073
1/20/21,1856.6006703060245
1/21/21,1862.0997911799468
1/22/21,1852.6990115837323
1/25/21,1856.8496679278467
1/26/21,1856.6006438822837
1/27/21,1843.0009766925218
1/28/21,1853.7007194735738
1/29/21,1863.7993822265203
2/1/21,1862.9494632298386
2/2/21,1833.099315774
2/3/21,1835.4491208587806
2/4/21,1785.899934869628
2/5/21,1802.9505850740711
2/8/21,1835.2495993873229
2/9/21,1839.599762695514
2/10/21,1842.6506289130962
2/11/21,1840.0990319967154
2/12/21,1816.3506129717484
2/15/21,1817.3009337316457
2/16/21,1794.2507351327122
2/17/21,1780.7003621295291
2/18/21,1773.1492459717388
2/19/21,1786.2001369820493
2/22/21,1807.449240994994
2/23/21,1799.6496649883525
2/24/21,1787.9997730336647
2/25/21,1779.6502676297746
2/26/21,1742.849330651816
3/1/21,1734.149316732829
3/2/21,1723.8491446440278
3/3/21,1711.3991850566213
3/4/21,1712.0998799750191
3/5/21,1696.2508987768422
3/8/21,1687.050116773996
3/9/21,1716.9000829436902
3/10/21,1716.1998838889458
3/11/21,1724.2499858833837
3/12/21,1704.7992421122538
3/15/21,1723.6507557344808
3/16/21,1735.0007467724324
3/17/21,1729.6498890134324
3/18/21,1725.8994680580727
3/19/21,1735.1991436729936
3/22/21,1736.1493453876876
3/23/21,1726.1999363597913
3/24/21,1730.5004557992806
3/25/21,1737.3000577290381
3/26/21,1731.8005361724101
3/29/21,1705.9505352584931
3/30/21,1683.9506103321266
3/31/21,1691.050791539899
4/1/21,1726.050017161623
4/6/21,1744.6491186398537
4/7/21,1738.0508008330642
4/8/21,1755.4994447403303
4/9/21,1741.1991517642095
4/12/21,1732.8500557087089
4/13/21,1747.9500042064183
4/14/21,1735.550105412392
4/15/21,1757.2004386239778
4/16/21,1774.4497598951966
4/19/21,1774.4991613400164
4/20/21,1777.8498030559326
4/21/21,1798.199726716772
4/22/21,1787.749756278896
4/23/21,1781.7996584059727
4/26/21,1773.3492849729603
4/27/21,1784.1507640910625
4/28/21,1772.1990191408847
4/29/21,1762.6503185993063
4/30/21,1767.6507497432765
5/4/21,1797.7493175622103
5/5/21,1782.250860592817
5/6/21,1813.1490756006685
5/7/21,1836.5509023131428
5/10/21,1840.4504323984593
5/11/21,1829.0993592256275
5/12/21,1830.6993667961392
5/13/21,1821.7994831265703
5/14/21,1838.099016775897
5/17/21,1853.6998138028114
5/18/21,1866.7494326534247
5/19/21,1888.4506241516476
5/20/21,1878.3000817557102
5/21/21,1875.8994153515926
5/24/21,1880.150501748534
5/25/21,1886.999749421051
5/26/21,1899.750844417453
5/27/21,1891.4506451948694
5/28/21,1899.9494347258085
6/1/21,1899.3498647418164
6/2/21,1902.7503678379796
6/3/21,1866.550184972663
6/4/21,1890.5992095201789
6/7/21,1888.4000077290239
6/8/21,1893.1507221912289
6/9/21,1894.6007137335687
6/10/21,1888.649372647609
6/11/21,1881.0494313579986
6/14/21,1865.599545450901
6/15/21,1865.100196795725
6/16/21,1860.7508290266703
6/17/21,1778.6999525133012
6/18/21,1773.100010247668
6/21/21,1775.0492198548804
6/22/21,1775.0497534869112
6/23/21,1791.6001841335246
6/24/21,1784.8495904570498
6/25/21,1786.650592279752
6/28/21,1780.2999521516829
6/29/21,1755.4501923437745
6/30/21,1763.149606816206
7/1/21,1781.500070879332
7/2/21,1786.150904490884
7/5/21,1791.3500114665899
7/6/21,1809.8498419517855
7/7/21,1804.6498655844332
7/8/21,1807.7004123043591
7/9/21,1806.0007190634265
7/12/21,1792.399795352589
7/13/21,1813.8500968136955
7/14/21,1823.2000976943566
7/15/21,1823.750660033085
7/16/21,1824.3002575760854
7/19/21,1814.9006811997401
7/20/21,1823.0508280555384
7/21/21,1802.1499206418835
7/22/21,1799.4495688419245
7/23/21,1799.6009072310271
7/26/21,1800.2008569547247
7/27/21,1800.3505526101956
7/28/21,1796.6004587900673
7/29/21,1829.3003589724196
7/30/21,1825.7491409155857
8/2/21,1811.4494358083468
8/3/21,1812.6493366998686
8/4/21,1829.0993338799135
8/5/21,1800.7499243844923
8/6/21,1762.8999728848607
8/9/21,1738.8495226481975
8/10/21,1723.3490405585765
8/11/21,1743.5990008677945
8/12/21,1747.3993376552698
8/13/21,1773.8502170750503
8/16/21,1786.3495172730888
8/17/21,1789.4493691786859
8/18/21,1783.449310290955
8/19/21,1782.0490717014766
8/20/21,1779.0504764584648
8/23/21,1801.999847589801
8/24/21,1808.449660502091
8/25/21,1788.7002527925304
8/26/21,1786.6008199371674
8/27/21,1798.500334972858
8/31/21,1814.8492537249303
9/1/21,1811.7996551013837
9/2/21,1812.5493481383835
9/3/21,1823.6995311831918
9/6/21,1821.6007391522521
9/7/21,1802.149837915947
9/8/21,1786.0008767463262
9/9/21,1788.2492802321103
9/10/21,1794.5996561232498
